probe,pvalue,Primary.solid.Tumor_Minus_Solid.Tissue.Normal,adjust.p
cg01071265,1.401605131599896e-13,-0.37139315066830203,4.824812633306141e-13
cg26230851,1.4289465094073388e-12,-0.6103316489686503,4.564844685694262e-12
cg23915527,5.840693461567387e-6,-0.1574510228042868,9.467343202264215e-6
cg19247228,0.011060962311035134,-0.006238279702347756,0.012508333412341385
cg19735514,0.002036269642385622,-0.11157230301719309,0.0024106378895437574
cg24367957,1.679261498841596e-4,-0.2020904708587099,2.200596473342299e-4
cg07786995,1.1749858023209006e-17,-0.4077338564581274,5.69122916640389e-17
cg19900821,7.612186034282701e-6,-0.4090357616018557,1.2076530887238836e-5
cg15617640,2.2141468984351913e-4,-0.14609529464247478,2.8604478420382254e-4
cg04510153,3.8079666350463825e-4,-0.09529741881504293,4.795000931553804e-4
cg21140079,3.2012350871362514e-38,-0.5092462788193837,2.021703081952971e-36
cg09231518,2.3145107504573486e-17,-0.3949793791864591,1.0766081167849763e-16
cg24340655,3.8765590488823623e-28,-0.4902800683787785,5.6833124627364635e-27
cg07835293,2.851760362440563e-21,-0.4229741141463843,1.9034920793200833e-20
cg11754482,8.291878204507222e-17,-0.4034802406221785,3.6502048289010343e-16
cg10759651,1.937465259930718e-38,-0.3813884600507839,1.3255491486692664e-36
cg20707958,7.643190260176222e-19,-0.3459156729683358,4.074713768574467e-18
cg09501047,7.34789187774205e-20,-0.3012889503671181,4.293679168417241e-19
cg12629991,1.0668559495487097e-8,-0.18944078453948032,2.4095976192007998e-8
cg26026748,1.0266063337186105e-6,-0.28942979902271493,1.8402703056396926e-6
cg09823576,2.03255993474894e-28,-0.3915517300355664,3.0618930393190453e-27
cg25148025,1.0233913230447168e-4,-0.04071219463000217,1.3740053576773715e-4
cg14031054,0.9998888932153631,0.09712563163686133,1
cg06183849,4.2461724169136595e-5,-0.07871270920406678,5.9693622504899224e-5
cg23689712,3.6186581229804437e-4,-0.03390221297905456,4.574162153913694e-4
cg05229742,2.100592013679981e-9,-0.37539205294891753,5.102325571690132e-9
cg24310780,1.3550069315997233e-11,-0.5556140117538464,4.001657161307096e-11
cg18395632,1.6460509425026136e-6,-0.4655931157172991,2.8814665752551084e-6
cg14178541,1.151691470780171e-11,-0.4016264141003466,3.419669792081448e-11
cg00393673,1.5696107306068047e-5,-0.5160380302347978,2.371021913207335e-5
cg10721030,6.769407554380273e-21,-0.33496113889209417,4.4108600017033367e-20
cg24833674,2.3624520938286206e-6,-0.5490066926173245,4.036572672285739e-6
cg13081288,8.664564590115286e-9,-0.3353651923653616,1.9870412090739246e-8
cg25062184,4.6544001370202694e-17,-0.23246654983248105,2.1229236180520227e-16
cg23659062,1.0312222644914511e-10,-0.2133358261705044,2.865087915896722e-10
cg17104258,5.704296879541045e-4,-0.053419227847923856,7.069023000910487e-4
cg26904049,3.787750336896392e-25,-0.24622729324411197,3.863034815642159e-24
cg14841337,0.8045354758339498,0.0010112693041225557,0.8324179277374578
cg01833122,1.0152588612853326e-32,-0.5219477097510998,2.4515515444566413e-31
cg23114435,5.878555385058804e-27,-0.4241898562363606,7.482626311834539e-26
cg26880239,2.9997485340032402e-9,-0.1969608780648437,7.180156112001925e-9
cg24693760,4.3185980823795977e-7,-0.08068644251546052,8.113430264607894e-7
cg26607897,6.889278659297267e-5,-0.46000215872053973,9.4346918753679e-5
cg17936236,2.506176406716362e-7,-0.3196896148274665,4.881544080460577e-7
cg26612821,0.0048112771126989666,-0.11456052492976168,0.0055517336746673945
cg15464821,9.540104038075996e-4,-0.24143784363310886,0.0011612194833595837
cg06366189,9.026981814397162e-8,-0.011196403943755005,1.8504749237503298e-7
cg07347148,9.47145515478667e-18,-0.46999040109881884,4.656204295493368e-17
cg20284239,1.3405773467891693e-7,-0.3888662316271536,2.6811546935783386e-7
cg12427162,1.259591723160098e-8,-0.40344524940537324,2.8216229323722793e-8
cg03334052,3.6108961521726813e-6,-0.1649430318455649,6.013277364977224e-6
cg18229820,4.6826005076192296e-17,-0.3617440699658786,2.1298698153769458e-16
cg22795586,1,0.3836475694969248,1
cg09010107,0.9928020654402971,0.12251185888433708,1
cg11954332,0.999464003307367,0.08755838344134112,1
cg26048630,0.999999999998828,0.11976151858835836,1
cg24513381,8.9181439269505715e-12,-0.3609482581704339,2.6721883810315396e-11
cg05042938,4.61035605598732e-22,-0.359974381388127,3.33489191362607e-21
cg13802666,1.3401084483955957e-20,-0.3404038956311223,8.463300277944492e-20
cg15675198,7.756135064813784e-5,-0.3058279160837661,1.0516576198533636e-4
cg02338271,5.091464961623279e-7,-0.36670826353295427,9.469988259087239e-7
cg17591816,4.027354333767359e-17,-0.3579407627581314,1.8420378317676892e-16
cg10037894,4.307890073692705e-42,-0.5950299604432563,7.859506112226026e-40
cg18126802,3.6801803444239982e-6,-0.41176370794007083,6.110066861015374e-6
cg21922512,2.806538041560408e-24,-0.5035462112597988,2.648468657610454e-23
cg17756730,1.1464798711778263e-10,-0.4164553264103605,3.1799323453952545e-10
cg00045114,7.30747824620915e-13,-0.3499588205138547,2.385463077589548e-12
cg22626683,1.7029671821412897e-4,-0.3953825080553167,2.228105269383265e-4
cg18234224,3.538147585326926e-18,-0.42176185841578473,1.7875810261867114e-17
cg24633390,1.150216847780295e-7,-0.11211098426911328,2.3259311133685278e-7
cg20829055,1.5826338941706753e-5,-0.12963387379956814,2.38849710866567e-5
ch.1.173213985R,0.0014434865169013766,-0.03707491436617885,0.001732605892362617
cg16651347,1.693263060839467e-6,-0.3243682014296377,2.957806325423835e-6
cg18864179,4.491921824284111e-8,-0.18256092902676274,9.578877448668194e-8
cg00665114,1.5079544460581774e-12,-0.5342741465081609,4.807885826072869e-12
cg21577836,4.718176725840564e-4,-0.18745959149176017,5.878032005940976e-4
cg15010372,1.6987794606365475e-20,-0.48912200501866293,1.0565893463504587e-19
cg12427163,7.559395040985222e-12,-0.47796083574470283,2.2775278270271073e-11
cg01831177,0.7031026219249401,4.5693883851049763e-4,0.7325472748735733
cg19504955,0.004196389226552035,-0.06623640390711216,0.004862717791106874
cg18161025,1.0358229281026044e-4,-0.31104344007399765,1.3872930244245322e-4
cg07416590,7.717730040891443e-38,-0.5768465371312415,4.369831974877155e-36
cg16144864,1.120900441518056e-5,-0.1597191158998355,1.7379778328353615e-5
cg18766795,8.437189562379963e-13,-0.43112299455517494,2.7325178030429783e-12
cg22081371,1.559520380924354e-4,-0.23343090047745438,2.0502261533048753e-4
cg12177314,1.1803244944557676e-5,-0.19491169415748932,1.8249461580945108e-5
cg11691825,8.624685035523964e-8,-0.5780631924302644,1.7791121643631093e-7
cg24358781,2.1493985270402226e-6,-0.21951109707746824,3.699488869392081e-6
cg22685215,3.7477985884625496e-4,-0.13926028670771123,4.730119356076485e-4
cg24362829,1.3789975029695455e-19,-0.2184560708558077,7.728033787972675e-19
cg08660555,2.1340190743612968e-18,-0.32038748925360544,1.1049502589902913e-17
cg24593832,2.733623308798356e-6,-0.3270038327740412,4.622666810552936e-6
cg25133951,4.0172303675675936e-16,-0.2774391280404465,1.6957049520683775e-15
cg26784929,7.431064238300185e-21,-0.42621520419387227,4.822848806043045e-20
cg04506114,1.1080325196724875e-6,-0.19697080531720557,1.979749072146055e-6
cg00173804,2.7672322398991587e-18,-0.37445565122246116,1.424387253264708e-17
cg01962821,6.056457979509701e-28,-0.2721426418443659,8.499747010559768e-27
cg06837040,3.742849445136092e-5,-0.1637561877921478,5.307218297852732e-5
cg21776577,7.594593966944612e-7,-0.2201860498832107,1.391777153317305e-6
cg01441127,2.1003864610075113e-9,-0.37932418703648774,5.102325571690132e-9
cg09862509,1.944576411755993e-16,-0.3922431707964968,8.402617021324579e-16
cg21220403,5.003145177924741e-12,-0.19529753808156453,1.5241492360208583e-11
cg15487646,5.98125446672859e-8,-0.22195347892163653,1.2559104647529855e-7
cg12593541,6.079689821848126e-8,-0.1655268228487638,1.2749490022317526e-7
cg12041401,4.538098855726807e-6,-0.12882633645808553,7.436684951201016e-6
cg11388802,6.122803313929199e-14,-0.46388190243044,2.1761132124397714e-13
cg20152088,1.171946017656764e-15,-0.34035820394963695,4.7165082377264864e-15
cg18761813,1.5469023672722574e-17,-0.3886588263783924,7.383760718200717e-17
cg02339592,1.740568741059421e-20,-0.34777682126377374,1.0784958010639884e-19
cg19866866,0.9999999998199209,0.22643633034892025,1
cg24307587,2.2628273225891256e-14,-0.4193144395196688,8.349578570092908e-14
cg17435479,2.594903643551662e-14,-0.36144564243342187,9.532062153717738e-14
cg07919760,1.8424423813643435e-10,-0.37550976229250377,4.992228366667082e-10
cg27298324,5.170030480727018e-35,-0.39441395669429047,1.88648667763417e-33
cg12905571,5.329928990088124e-8,-0.16142290160194475,1.1278019847583377e-7
cg16555505,2.809720915093056e-5,-0.0460827240458376,4.033083225720247e-5
cg12689670,0.0015159424546685868,-0.19806193753225085,0.0018155926408211667
cg01417625,0.3692611303189518,-0.00867473814546782,0.38967016451395814
cg22684969,4.120095349346921e-48,-0.6459891640030525,2.255065521209215e-45
cg14420230,1.4713322074121748e-41,-0.6986758550894794,2.415927484570791e-39
cg23894439,2.6172508647377777e-13,-0.413324125554536,8.842645925718994e-13
cg02051562,6.340155960624084e-19,-0.37728951400358435,3.4021359762564526e-18
cg16056272,1.0454559188849167e-4,-0.28045726821255446,1.3990534790619667e-4
cg26883161,2.9333963086255236e-20,-0.5351550840505521,1.770822330427614e-19
cg22400420,9.499779714943488e-6,-0.3030677831892306,1.4870007904611256e-5
cg18131582,2.1399158487144496e-18,-0.5336862578687043,1.1049502589902913e-17
cg25605307,8.487412912691765e-32,-0.5401887727884901,1.809913247096088e-30
cg12792264,3.352596471160753e-35,-0.6149173945686425,1.2511280467377175e-33
cg21606956,6.689597674002239e-4,-0.05187893320568571,8.240299610436366e-4
cg24250492,4.060481009860675e-6,-0.5238572911471273,6.7008138876293755e-6
cg21118367,0.0018447934426105077,-0.020810000579932958,0.002193447380714304
cg12764314,8.277709452234691e-46,-0.3436435408323459,3.3979997301423407e-43
cg13674705,7.529628078642023e-5,-0.1815162550914432,1.0243288570944657e-4
cg26795702,3.6085696179958744e-28,-0.37016765441283095,5.338082263738041e-27
cg15687000,4.985666706492636e-10,-0.5221957000192743,1.2932803684140455e-9
cg09067029,2.8031477101526797e-24,-0.37512430687695075,2.648468657610454e-23
cg23069648,3.079717403417705e-27,-0.44435006967422336,4.013409505088787e-26
cg15448056,9.110811456706869e-11,-0.47744077193279055,2.535585154561471e-10
cg17949127,7.95474978793315e-20,-0.3567648406876617,4.631808209853273e-19
cg17417618,3.0921925583924246e-18,-0.432276911360099,1.576826143130547e-17
cg12725760,3.802824422137749e-4,-0.3468755043154466,4.7922008450883985e-4
cg15711508,3.7401391821786315e-9,-0.39665986963878747,8.861917081006224e-9
cg04508951,5.551184196281229e-5,-0.21861101417692544,7.67398402193611e-5
cg25729466,1.634000586918788e-12,-0.5311491324307689,5.189611148395841e-12
cg12750917,7.145716275184739e-6,-0.16528394264043672,1.1369443918462539e-5
cg08642771,9.161442116149519e-33,-0.5039877836759871,2.2452370081667924e-31
cg22036894,1.4196455071815297e-15,-0.5120688433673835,5.6716737780828994e-15
cg19938167,4.136796305415596e-42,-0.6587371801749128,7.859506112226026e-40
cg07236204,2.2883206816894075e-38,-0.5543950880836879,1.502969023733603e-36
cg10015974,4.5562969488251175e-23,-0.4799259863632197,3.685438221660514e-22
cg10098523,9.9589253040313e-9,-0.37673401301790066,2.2648968627727693e-8
cg15198094,5.9047730051435725e-8,-0.24075548020289786,1.2446260942805835e-7
cg15062377,4.6639540935490865e-6,-0.23478341552129461,7.6277018143502e-6
cg05366139,0.0014854388666737386,-0.1423311906710384,0.0017816585968431545
cg06880420,2.0021160437467584e-6,-0.3913828429511973,3.460499519823344e-6
cg06346954,2.984711449399281e-19,-0.5509693024899053,1.6336320666378734e-18
cg16529686,7.864441889546898e-33,-0.5581943680637219,1.9565778155509102e-31
cg22628512,3.527024276948279e-18,-0.47850128018836546,1.7874610687497142e-17
cg20821187,1.1667693148211592e-11,-0.5495223585327446,3.4581863085493564e-11
cg20944315,7.479339069188325e-10,-0.393935827772303,1.9040425971484077e-9
cg15647364,1.9142535767268882e-14,-0.23138240540763877,7.127447557790364e-14
cg18535415,2.3376312731497014e-5,-0.11761033099181495,3.424077208306699e-5
cg26838949,8.299797323638752e-5,-0.1407553317766539,1.1235174942633826e-4
cg22244986,4.272880746919532e-4,-0.24714455665947885,5.355778768276237e-4
cg26672375,3.733190553770594e-4,-0.11662484282909419,4.715306837916396e-4
cg18437839,9.838326971537428e-7,-0.4370567888690878,1.7713303604456642e-6
cg21139587,0.013642045001570645,-0.08908509149148125,0.01534262869354726
cg01931883,3.111919203109773e-14,-0.46726231467879764,1.1304803830766033e-13
cg05779441,2.0430199385086304e-13,-0.16492321077121588,6.959831408778363e-13
cg19815596,0.004940431667903929,-0.04302898308707272,0.00568877194859625
cg06370650,3.319952801092347e-24,-0.4418359970295502,3.0798658188664596e-23
cg17036164,2.4603017501498066e-30,-0.39734835046482825,4.643466061776991e-29
cg19317258,6.47022851760503e-10,-0.39596961821097154,1.6600180040480404e-9
cg14780255,2.8924718303800177e-9,-0.27297775810040414,6.9436238969064165e-9
cg22454313,1.4090354769166466e-5,-0.15578891478020818,2.148223076227608e-5
cg13385220,2.258517514149968e-4,-0.19510529654049696,2.9086162809680374e-4
cg23668905,2.690153907881056e-25,-0.37307405529556736,2.831559433808137e-24
cg20788149,1.5146942927571617e-11,-0.2487661158572193,4.457218689439533e-11
cg25683570,1.134127134078611e-21,-0.5139436016639422,7.824524177130585e-21
cg18811731,1.6854127345489742e-5,-0.141469374226538,2.5296596984729578e-5
cg18183701,1.8280238727112312e-5,-0.4357166151563909,2.733711474491659e-5
cg12630576,1.1919342434171713e-4,-0.10639735753528984,1.5860259543687156e-4
cg16516919,6.028770465150735e-13,-0.4007405528760609,1.9798482207555013e-12
cg21818533,9.809952570677503e-18,-0.34181453151759555,4.794030393170375e-17
cg26894354,2.2401589912411472e-5,-0.16948129068631024,3.296004537292082e-5
cg27532845,1.505431650417445e-8,-0.5060562786154125,3.335922766512071e-8
cg20464155,1.1111187666150494e-6,-0.37108704202940745,1.9809522418913256e-6
cg13242199,8.362905872328168e-7,-0.0731434425776293,1.5240723021490402e-6
cg12459028,1.1003982321333912e-7,-0.25741910810233215,2.2279332887336972e-7
cg22218806,8.805729750738563e-26,-0.3771135669149879,9.971729828077738e-25
cg26841068,3.0919869783375407e-6,-0.11381553842676026,5.191250121094317e-6
cg09807536,2.2504592190048477e-5,-0.13124600570115796,3.3081951992891315e-5
cg23172671,0.0271524235068099,-0.10603944081570241,0.03004331495834357
cg19823512,7.627896028436645e-4,-0.2542901683318976,9.333088881291334e-4
cg14611455,2.9571537715372803e-9,-0.41305085215021853,7.088535026079145e-9
cg27173151,0.015437082334915196,-0.017984713957403496,0.017313995351045594
cg26253438,0.982509905440087,6.352874860065544e-4,1
cg15732851,0.011848722374074678,-0.003129709748606116,0.013362364105927624
cg21397588,0.5801171065275129,3.9537865314468595e-4,0.6074950822182246
cg02457623,0.5410038651592278,7.586338468264751e-5,0.566897477084526
cg22367549,0.03347115310597595,-0.08651219113707617,0.036935237500008405
cg26274929,1.581948608116949e-4,-0.18285016316027763,2.0780476916224246e-4
cg19779057,1.3747185193774768e-4,-0.2020994390601139,1.8174620038790797e-4
cg24047926,1.4267704684942849e-6,-0.14333339287386,2.5190936658791566e-6
cg21101726,4.164956542997615e-37,-0.46327556181811924,2.0723814071521466e-35
cg24517858,0.38173237202392185,-4.2885574273866106e-4,0.40231357821776614
cg13065121,1.2828561893688393e-4,-0.08436472546501537,1.7014942350110132e-4
cg12731349,0.004884709235298786,-0.01793790323540767,0.005632508823286943
cg23788856,0.001225053587469837,-0.04160044951546904,0.0014801604051695896
cg26665891,0.05513214130428154,-0.0027662617453918497,0.06011087385234414
cg08530008,1.4290137896021924e-24,-0.4865548258152997,1.4050542769621555e-23
cg03127388,3.145486694424225e-24,-0.3482618862820638,2.9513652298540443e-23
cg26106304,8.080623868443607e-4,-0.08043585517138035,9.872309815464584e-4
cg16029875,1.615384605367725e-5,-0.178617523394931,2.431220460140976e-5
cg19025736,0.03646903338077763,-0.004403460262041414,0.04021635514522288
cg15465990,2.2631577688853505e-19,-0.26820093623437136,1.2512138237406551e-18
cg15903562,6.242292030043636e-16,-0.4373848070007282,2.5688830860480328e-15
cg11820840,2.1273199347209796e-14,-0.40276500305380786,7.867250749576235e-14
cg22376856,7.7465232311215345e-16,-0.09140023512058357,3.1641271506222785e-15
cg14181289,3.4524907712419113e-15,-0.35774766480813386,1.3594699871412993e-14
cg21964564,3.982013848845644e-6,-0.17147583943974223,6.580764106566395e-6
cg12458003,1.1435821313016695e-11,-0.3653787275500533,3.401742499270546e-11
cg23841819,2.0287804016330372e-5,-0.44181316728204534,3.0147125968157893e-5
cg15152595,5.563668092919028e-17,-0.48018859478191617,2.516002809945568e-16
cg18861810,3.191796253278545e-30,-0.5504525826539588,5.888684772902664e-29
cg26271435,2.8587487817836605e-9,-0.09926006198353401,6.872716690613134e-9
cg15460899,3.372691884012664e-16,-0.5500490745090058,1.434704682266527e-15
cg05390368,3.137172908325681e-16,-0.35724195931777947,1.3414682071538459e-15
cg14599015,8.374799913758194e-9,-0.17426936894319645,1.9232757284462873e-8
cg02237875,1.4815750067506042e-17,-0.20551240126548487,7.092554405494146e-17
cg13073870,3.5092455632566123e-4,-0.10883061700943619,4.442699471755865e-4
cg21643547,4.9657872206199405e-5,-0.24603925498933216,6.90416817634034e-5
cg12303813,2.5426609554208586e-4,-0.12083823120904186,3.2592109982834114e-4
cg27511824,2.0814709997975574e-10,-0.3616577329032298,5.61211064313233e-10
cg23228450,1.0227253506056091e-8,-0.2244322728009837,2.3194958918431078e-8
cg17723122,2.403525883513448e-6,-0.2806149328755323,4.093972511129753e-6
cg20771622,6.757143010809345e-18,-0.3353691493648979,3.372409976823387e-17
cg23670519,5.014101569639304e-8,-0.3395642090014782,1.0650911743011303e-7
cg09790270,0.018089941735234934,-0.03319936361244202,0.020151753276292917
cg16003790,9.741023074344552e-4,-0.1558601174931921,0.001184797028746204
cg24700388,1.0399669942319325e-40,-0.5198273304795539,1.0672661278305208e-38
cg14017326,6.378537258220696e-8,-0.07885502396252764,1.3359130329079568e-7
cg22356428,3.851907252713873e-7,-0.25514339702670186,7.303500818656097e-7
cg12691994,1.5035712945983734e-5,-0.27938509863347993,2.2796528769441637e-5
cg21525572,1.1771333045742272e-7,-0.3987585715359072,2.3745121450993624e-7
cg13429095,3.089983740390742e-26,-0.3803613547648901,3.7034695633004365e-25
cg12073436,2.527096839001955e-13,-0.5529957635613092,8.555655689981876e-13
cg25206071,0.0018822291116788953,-0.29442622859192125,0.002236338785366676
cg22032961,1.3432690906959231e-5,-0.23795129314883057,2.0536758351235623e-5
cg14967804,1.0260299314775382e-7,-0.08867548157166522,2.090249562637863e-7
cg23633330,3.852899277777418e-5,-0.12875869123066247,5.449147815771336e-5
cg09232269,2.0830206436803152e-4,-0.4881215706527351,2.699542144374962e-4
cg17877600,1.2326751828749796e-6,-0.20024550114692002,2.1905331712994767e-6
cg15646741,0.04417868477019589,-0.03459585633796941,0.048425500929680676
cg17439800,1.2656362776318003e-5,-0.18080506936926485,1.949507286933786e-5
cg21865249,2.1179256919789347e-19,-0.1832309221722196,1.1748763466991252e-18
cg02156570,4.243871270857041e-18,-0.2574133990754941,2.1310203751520676e-17
cg02928840,5.409471212509117e-17,-0.2696564888751366,2.45368832346408e-16
cg14201291,4.1322753338854923e-19,-0.4018606725043344,2.2467536749139e-18
cg22364465,0.1768009902808263,-0.010462434802846421,0.1896193507779992
cg19721764,0.18100494866314737,-0.009899771274769098,0.19400138753582769
cg23843022,2.1337710116746364e-7,-0.43114529059777396,4.185964159103648e-7
cg24664351,3.1040432646423583e-19,-0.4452065648744196,1.6933020068248348e-18
cg13482073,1.5752552729790233e-12,-0.4671795700679372,5.012730926805341e-12
cg22022747,1.637994467901704e-32,-0.41161470051029603,3.704718785953227e-31
cg26403223,3.5304303834982625e-5,-0.21001951506356975,5.01467706721812e-5
cg22736624,5.472544807792418e-28,-0.5648588575270805,7.799661707225154e-27
cg17822955,4.304578007884371e-5,-0.17425199615392142,6.0462934892610245e-5
cg24997231,1.7370121789214282e-6,-0.3506854517533134,3.0245747590551277e-6
cg09858925,4.4684812063843575e-27,-0.43621864371884783,5.732223547564934e-26
cg24446417,3.4748790844025947e-6,-0.5246231166497259,5.810337532168086e-6
cg22787719,1.954006372760322e-8,-0.4130287714693362,4.300909469266017e-8
cg12697139,7.0107818066114326e-6,-0.38501991868473723,1.117641138490871e-5
cg14094320,8.290102125429912e-8,-0.3766992027581114,1.7144014722866394e-7
cg21393051,1.7511179286059974e-7,-0.30027917367204765,3.4726275830568207e-7
cg22789976,3.57557915011286e-8,-0.16531619631944527,7.725132848006996e-8
cg18390816,1.2394590240768003e-5,-0.1041806192759035,1.9127741706147613e-5
cg16432022,4.683564697702598e-4,-0.02895539591719016,5.84377905290856e-4
cg12410692,0.0542566554665612,-0.0031088558008650867,0.059313867028024964
cg24640516,1.0862209686231515e-15,-0.3240207587213605,4.382247740735171e-15
cg19403323,4.532461292022694e-38,-0.431204423559549,2.7564079412967644e-36
cg22109795,2.7807199648784253e-5,-0.2840798916773518,3.998198058082639e-5
cg20695534,1.008699302328298e-13,-0.3337574542664861,3.524009051963969e-13
cg03047059,4.6877519657502386e-24,-0.41112675525469133,4.252645705945796e-23
cg12706474,4.2360354330599756e-12,-0.40216027628807693,1.2976810039336715e-11
cg09248613,1.9317947842842172e-18,-0.39824751768750277,1.0037996948717357e-17
cg10512769,1.1998716054436466e-8,-0.23688298598349905,2.691515267948726e-8
cg19234983,3.685760140197058e-7,-0.46301799992166365,7.012767265589304e-7
cg19861165,0.003104815885801697,-0.022870594864775266,0.0036285463946522326
cg04792270,0.01498934116327913,-0.03616480144555001,0.016823307033564137
cg14032261,2.6512333369933477e-6,-0.4363629015605655,4.48796406117843e-6
cg16589830,0.9997536145131467,0.08119471305052306,1
cg19903196,0.0036559743745545785,-0.19848333634293835,0.004254507386972799
cg24296187,4.0534852358745095e-11,-0.5835266303380182,1.1676882030361307e-10
cg12417775,0.9999993609861979,0.18182595131796764,1
cg14971089,2.5305304619466215e-10,-0.14890732803037154,6.712651079994108e-10
cg17296707,2.032357547198601e-7,-0.37108644931041734,3.9965641826348537e-7
cg23075506,1.6470430656186697e-32,-0.5313541009762609,3.704718785953227e-31
cg22798214,2.31563966484084e-4,-0.0897942568062349,2.979843518549106e-4
cg10985914,0.0019522536785117187,-0.03600803367337724,0.0023128431025369713
cg11790673,2.770427401516351e-5,-0.25187967511266535,3.9868902658105595e-5
cg15130102,0.0013818583326027148,-0.11870045630684195,0.0016610625052222972
cg12596505,2.758959178869291e-4,-0.030168383913059926,3.5282016913577694e-4
cg27178922,1.3257576057445739e-7,-0.3267000126462168,2.657990218110611e-7
cg19082960,1.6957685330585777e-10,-0.2634433242671896,4.602399886416834e-10
cg18345456,2.236272650979297e-6,-0.4424611976535082,3.840962021870299e-6
cg27300185,9.971124734292814e-14,-0.19830027395153924,3.4909566766969724e-13
cg06826449,1.5543101228104349e-18,-0.3146821345195424,8.12795293520616e-18
cg18816605,1.4096046017021495e-8,-0.27040555286030504,3.1320307929566025e-8
cg22400454,3.4330698688784384e-8,-0.6440549293980566,7.436808343929281e-8
cg15895782,5.8835860756511975e-6,-0.35448767309035056,9.518077178541149e-6
cg22041712,0.2121317535346517,-0.015773803185402113,0.22662351288477428
cg27589988,9.914304951198944e-10,-0.4617027229430388,2.485387592346361e-9
cg04923840,1.7213860709626928e-8,-0.4780144199099354,3.793981112108378e-8
cg13916421,5.6867829635695056e-8,-0.20713653301368942,1.2002182038793222e-7
cg10219850,1.0565371735745726e-5,-0.2141721954153294,1.6459525986806908e-5
cg26036678,6.413243821410736e-6,-0.3334149385152318,1.0324065053682774e-5
cg23218397,5.747678973939792e-24,-0.43105431372037506,5.101453446058995e-23
cg20320200,1.0102049340720303e-4,-0.3080957476255302,1.3585229334531316e-4
cg22612448,3.037922368284269e-6,-0.28909281179047397,5.1126657446089155e-6
cg13321105,0.9302562197635126,0.02703982051008491,0.9534835910435004
cg20698667,2.8287815554576384e-12,-0.17515636547899233,8.847351074402747e-12
cg25132662,0.7288021525323859,0.011433301868183643,0.7578803891438743
cg18876728,1.8564028227970238e-7,-0.5134392519542742,3.6681268772956837e-7
cg20991819,1.5532721517226933e-16,-0.5112931279165327,6.765180034824038e-16
cg13132121,4.770678771229335e-7,-0.3912429320160474,8.932103241001787e-7
cg09871265,7.907459986095717e-22,-0.3620792395018412,5.54873901588426e-21
cg13962170,2.826769218609133e-22,-0.4015639074589844,2.119431532856711e-21
cg24850334,8.803271746456195e-7,-0.13077533888020737,1.5954715461016636e-6
cg11718886,3.892933582409568e-6,-0.3835903648926269,6.443746917657773e-6
cg07216884,1.1057982560817866e-6,-0.3542998521594641,1.977909299004677e-6
cg09060784,4.808185073313517e-5,-0.04157698347310912,6.696386675471412e-5
cg18180339,1.3780048458509707e-7,-0.25500029465461826,2.7526568818580216e-7
cg04250873,3.067524556995827e-18,-0.3578695810986837,1.5691200381891427e-17
cg06213763,5.106083714495337e-6,-0.25068878578379983,8.317648273017206e-6
cg12053004,1.6235312968801563e-5,-0.134282150783474,2.4412439464077077e-5
cg10975889,7.417479847924161e-5,-0.14843358868787898,1.0099089477853625e-4
cg23603194,1.331119595403965e-8,-0.14829340395654864,2.9696988799637375e-8
cg18023943,3.367040245963621e-7,-0.2667531856520584,6.436181704158632e-7
cg15965383,4.17594519900041e-8,-0.5044875681199227,8.951569212478687e-8
cg16579981,9.672817423317698e-7,-0.295285361647478,1.7434430525892052e-6
cg12804063,9.9339195025916e-29,-0.5158263157291785,1.5534757926909912e-27
cg26562772,9.574088859018301e-10,-0.27629778360654245,2.4074508279491655e-9
cg21402096,1.0171630049058821e-7,-0.5838787292562277,2.0747598187024327e-7
cg19375336,2.0194152456008485e-25,-0.4049745464577784,2.1531687229068788e-24
cg09894814,7.69958304232009e-22,-0.3412470846377761,5.426058092484802e-21
cg16651768,1.9497332813830192e-5,-0.5097921056536344,2.9051379746197073e-5
cg23684198,9.521509384458788e-17,-0.2738565048497254,4.169151575808355e-16
cg16724720,2.6160661375270907e-26,-0.4495460338021661,3.1585151454555025e-25
cg08035638,6.77772329925063e-23,-0.408120966759124,5.376338964912819e-22
cg16102052,3.0645270771196033e-7,-0.17292774756195584,5.89912480730409e-7
cg07786256,0.0016039604414936116,-0.013184126188641242,0.001916814443182322
cg05938623,0.05433570568358338,-0.0015351075780019423,0.05936076429304319
cg14096207,7.622949533785352e-7,-0.18031019564215284,1.3954161799861257e-6
cg22158547,0.23837286389203233,-0.022976142850544612,0.25399626379670154
cg17491146,0.004375273337539116,-0.04665816744533491,0.005066430761804816
cg12458966,9.992621219651485e-7,-0.20098850832317142,1.795173308825792e-6
cg22428691,7.717688643324601e-5,-0.12437464134212772,1.0473094836643799e-4
cg19598416,0.0023463942288505933,-0.09850523589839122,0.0027697910307495862
cg12206317,0.3116234807247935,-0.013188717321295895,0.33033296020020075
cg07800959,1.7957254047693773e-28,-0.3494678310258876,2.7301676987327016e-27
cg26165286,4.0902663913728036e-7,-0.15551427758784256,7.710926997283748e-7
cg19867250,4.045025058364514e-14,-0.35268673092132674,1.4662099659678878e-13
cg21524899,1.919688502572569e-17,-0.14765830337426106,9.057840578230339e-17
cg16598244,4.2377970773772157e-16,-0.27366910315947945,1.7842212310393304e-15
cg12444822,4.1671109748840065e-15,-0.3846918298834869,1.6291419573236997e-14
